ATC4,INN,sales_2022,sales_2023,peer_share_2023,peer_share_2022
A06A C Bulk-forming laxatives,PLANTAGO (SEMENI PSYLLIUM),34042.45,40756.079999999994,0.5793472959605118,0.5407911281053737
A06A D Osmotically acting laxatives,ASCORBIC ACID+KALII CHLORIDUM*+MACROGOLUM+NATRII CHLORIDUM*+NATRII SULFAS*+SODIUM ASCORBATUM,4279.9,7920.53,0.004150485789713799,0.0025630600106315575
A06A D Osmotically acting laxatives,KALII CHLORIDUM*+MACROGOLUM+NATRII CHLORIDUM*+NATRII HYDROCARBONAS*,7621.510000000001,9810.95,0.0051410964365506615,0.004564215869910168
A06A D Osmotically acting laxatives,KALII CHLORIDUM*+MACROGOLUM+NATRII CHLORIDUM*+NATRII HYDROCARBONAS*+NATRII SULFAS*,80973.62000000001,128279.36000000002,0.06722045883212119,0.0484918449819098
A06A D Osmotically acting laxatives,LACTULOSUM,757035.21,761179.23,0.39887022428300783,0.4533579460714184
A06A D Osmotically acting laxatives,MACROGOLUM,158830.81,200365.15000000002,0.10499457837150722,0.09511738535181172
A06A D Osmotically acting laxatives,MAGNESII SULFAS*,586392.85,700600.4900000001,0.36712598500498395,0.351167098379698
A06A D Osmotically acting laxatives,MAGNESII SULFAS*+NATRII SULFAS*+POTASSIUM SULFAS*,74706.05,100087.24,0.05244733210424992,0.044738449334620366
A06A D Osmotically acting laxatives,UNKNOWN_SKU_140299,0.0,0.0,0.0,0.0
A06A D Osmotically acting laxatives,UNKNOWN_SKU_741377,0.0,11.75,6.157189989702349e-06,0.0
A06A D Osmotically acting laxatives,UNKNOWN_SKU_741379,0.0,48.69,2.551434728498786e-05,0.0
A06A D Osmotically acting laxatives,UNKNOWN_SKU_741380,0.0,34.67,1.8167640590891954e-05,0.0
A06A G Enemas,DISODIUM FOSFAS*+SODIUM DIHYDROPHOSPHAS,123645.13,183061.46999999997,0.3033627053332743,0.23306417209631128
A06A G Enemas,DOCUSATUM NATRICUM,11011.429999999998,39760.219999999994,0.06588916774155786,0.020755931240854245
A06A G Enemas,SODIUM CITRAS*+SODIUM LAURYL SULFOACTATE*+SORBITOL*,381362.49,365035.86000000004,0.6049239418500157,0.7188470180785752
A06A G Enemas,SODIUM DIHYDROPHOSPHAS+SODIUM HYDROPHOSPHAS,14500.63,15583.37,0.025824185075152013,0.027332878584259115
A06A X Other drugs for constipation,GLYCEROLUM,467623.56999999995,373550.49000000005,0.978469969393353,0.9771929111863764
A06A X Other drugs for constipation,URTICA DIOICA*&+FRANGULA ALNUS*&+ACHILLEA MILLEFOLIUM*&,10914.050000000001,8219.52,0.02153003060664718,0.022807088813623474
A07A A Antibiotics,NATAMYCINUM,1.9299999999999997,0.0,0.0,4.439305481928128e-06
A07A A Antibiotics,NYSTATINUM,317292.08999999997,328537.56,0.7203697133045823,0.7298220282432295
A07A A Antibiotics,RIFAXIMINUM,117458.67,127530.41999999998,0.2796302866954176,0.2701735324512886
A07A B Sulfonamides,PHTHALYLSULFATHIAZOLUM,807037.6000000001,719213.34,1.0,1.0
A07A X Other intestinal antiinfectives,NIFUROXAZIDUM,1563294.8599999999,1674163.5300000003,0.9997261173263574,0.9997109826238431
A07A X Other intestinal antiinfectives,UNKNOWN_SKU_136044,124.32999999999998,108.13000000000001,6.456978851193767e-05,7.950775611814037e-05
A07A X Other intestinal antiinfectives,UNKNOWN_SKU_91371,327.62,350.52000000000004,0.00020931288513090162,0.00020950962003880925
A07B A Charcoal preparations,CARBO ACTIVATUS MEDICINALIS*,8819587.81,5468696.71,1.0,1.0
A07B C Others intestinal adsorbents,ACIDUM METHYLSILICICUM*,684470.51,732495.8499999999,0.1806747411294908,0.1947616288685352
A07B C Others intestinal adsorbents,DIOSMECTITUM*,702946.48,723418.6699999999,0.17843579718641484,0.20001884588454105
A07B C Others intestinal adsorbents,SILICII DIOXIDUM*,985790.87,1276282.6,0.31480318743522373,0.2805003762177138
A07B C Others intestinal adsorbents,XEROGEL POLYMETHYLSILOXANE*,1141193.38,1322026.76,0.3260862742488705,0.32471914902920984
A07C A Oral rehydration salt formulations,DEXTROSUM*+KALII CHLORIDUM*+NATRII CHLORIDUM*+SODIUM CITRAS*,106766.58,101276.0,1.0,1.0
A07D A Antipropulsives,LOPERAMIDUM,5615610.570000001,5891246.01,0.998480752351676,0.998192428289543
A07D A Antipropulsives,LOPERAMIDUM+SIMETICONUM,10169.0,8963.880000000001,0.0015192476483239141,0.0018075717104571872
A07E A Corticosteroids acting locally,BUDESONIDUM,2629.77,4471.950000000001,1.0,1.0
A07E C Aminosalicylic acid and similar agents,MESALAZINUM,102002.63,112544.37000000001,0.6011911391478022,0.5634398396822988
A07E C Aminosalicylic acid and similar agents,SULFASALAZINUM,79032.90000000001,74657.94,0.39880886085219786,0.43656016031770123
A07E F Microbial anti-inflammatory drugs,UNKNOWN_SKU_104320,11414.2,11512.470000000001,0.7353523185136168,0.786960973238694
A07E F Microbial anti-inflammatory drugs,UNKNOWN_SKU_110933,3089.95,4143.25,0.26464768148638323,0.21303902676130626
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_134323,0.0,0.0,0.0,0.0
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_136404,72388.66,87140.63,0.02389352612825524,0.022640045779338987
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_13889,322582.06,460575.6599999999,0.1262875488305329,0.1008897333642241
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_13891,229041.75,274812.78,0.07535229363510983,0.07163436518067767
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_145707,89038.55,119041.38,0.03264055267185423,0.02784741212402555
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_149199,509711.86,560796.26,0.1537675374958595,0.1594158511108235
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_165098,166886.62,190698.05999999997,0.05228845693699466,0.05219492551401212
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_165099,275742.13999999996,318971.02999999997,0.08746026554388561,0.08624022979418183
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_168128,0.14,0.0,0.0,4.3785952234886766e-08
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_169053,132764.87000000002,129985.57999999999,0.03564139772717286,0.04152311611636394
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_175732,6520.010000000001,8414.62,0.0023072468357107257,0.0020391774745070292
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_191669,27715.339999999997,20804.71,0.005704547717589064,0.008668161095811758
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_221044,0.0,0.0,0.0,0.0
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_22623,97793.44,97072.95,0.026616918734370117,0.030585563519466175
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_230328,0.0,0.0,0.0,0.0
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_327754,39756.17,39910.66,0.010943303915818733,0.012434012576157413
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_327758,23404.920000000002,22941.440000000002,0.006290428426553721,0.0073200479227238996
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_329981,63428.83,58888.93,0.016147050894858045,0.019837798004962517
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_329991,79379.34,81661.67,0.022391222622810476,0.024826428497691684
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_33761,36578.29,54019.52,0.014811882959255705,0.011440108991241687
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_372801,75304.54999999999,97561.62,0.026750909611106884,0.02355201020978315
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_4266,57781.52,1041.94,0.0002856947512781841,0.01807156339127967
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_4267,33883.939999999995,1540.04,0.0004222712869824122,0.010597432702641204
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_429709,574064.59,756903.97,0.2075392934819856,0.17954260512485606
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_5352,282676.03,225124.93999999997,0.06172813572740859,0.08840885105376727
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_72132,928.89,0.0,0.0,0.00029051666551045685
A07F A Antidiarrheal microorganisms,UNKNOWN_SKU_897744,0.0,39130.96000000001,0.010729514064606956,0.0
A07X A Other antidiarrheals,RACECADOTRILUM,12088.61,22634.6,1.0,1.0
A08A B Peripherally acting antiobesity products,ORLISTATUM,21.09,9884.880000000001,1.0,1.0
A08A X Other antiobesity drugs,UNKNOWN_SKU_169055,0.0,0.0,0.0,0.0
A08A X Other antiobesity drugs,UNKNOWN_SKU_31709,53.629999999999995,839.0999999999999,0.05467699780210327,0.005584137426215562
A08A X Other antiobesity drugs,UNKNOWN_SKU_92178,9550.359999999999,14507.39,0.9453230021978966,0.9944158625737843
A08A X Other antiobesity drugs,UNKNOWN_SKU_99551,0.0,0.0,0.0,0.0
A09A A Enzyme preparations,CHOLE MEDICATA CONSERVATA*+HEMICELLULASE*+PANCREATINUM*,32749.479999999996,28332.569999999996,0.002509466715597625,0.0030047586866590362
A09A A Enzyme preparations,PANCREATINUM*,10818734.47,11211805.08,0.9930497540473164,0.9926168713942953
A09A A Enzyme preparations,SOLIZYMUM*,47282.96000000001,46739.63999999999,0.004139814033072728,0.004338202768134083
A09A A Enzyme preparations,UNKNOWN_SKU_31743,437.78999999999996,3397.9799999999996,0.00030096520401313466,4.016715091147888e-05
A09A A Enzyme preparations,UNKNOWN_SKU_40483,0.0,0.0,0.0,0.0
"A10A B Insulins and analogues for injection, fast-acting",INSULINUM ASPARTUM,154252.39,153634.3,0.220237838740413,0.1869915560164562
"A10A B Insulins and analogues for injection, fast-acting",INSULINUM GLULISINUM,128109.06999999999,122747.82999999999,0.17596146686824252,0.1552994695195394
"A10A B Insulins and analogues for injection, fast-acting",INSULINUM HUMANUM,541622.01,421201.2,0.6038003360113494,0.6565781082721673
"A10A B Insulins and analogues for injection, fast-acting",INSULINUM LISPRUM,932.87,0.25,3.583799951254587e-07,0.0011308661918371019
"A10A C Insulins and analogues for injection, intermediate-acting",INSULINUM HUMANUM,790674.7000000001,592634.1,1.0,1.0
"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",INSULINUM ASPARTUM,24088.82,23101.73,0.05886657058798917,0.05190715675513913
"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",INSULINUM ASPARTUM+INSULINUM DEGLUDECUM,17434.2,16867.100000000002,0.042979825872983206,0.03756762482763567
"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",INSULINUM HUMANUM,422320.18,352470.86,0.8981470548049539,0.9100254717382824
"A10A D Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",INSULINUM LISPRUM,231.92000000000002,2.57,6.548734073644362e-06,0.0004997466789428401
"A10A E Insulin and analogues for injection, long-acting",INSULINUM DEGLUDECUM,72640.25,78654.68999999999,0.15815100270201918,0.15698163137541993
"A10A E Insulin and analogues for injection, long-acting",INSULINUM DEGLUDECUM+LIRAGLUTIDUM,15351.02,25026.6,0.05032099019425737,0.033174833000666974
"A10A E Insulin and analogues for injection, long-acting",INSULINUM DETEMIRUM,37943.23,29593.25,0.05950315436640243,0.08199848080165989
"A10A E Insulin and analogues for injection, long-acting",INSULINUM GLARGINUM,287237.81,291981.36,0.5870869855859738,0.6207448350811418
"A10A E Insulin and analogues for injection, long-acting",INSULINUM GLARGINUM+LIXISENATIDUM,49558.58,72083.28,0.14493786715134732,0.10710021974111128
A10B A Biguanides,METFORMINUM,7781225.97,7740349.95,1.0,1.0
A10B B Sulfonylureas,GLIBENCLAMIDUM,206142.79,168003.04,0.05004411562163174,0.05805079512686758
A10B B Sulfonylureas,GLICLAZIDUM,2199693.87,2120429.53,0.6316255977680061,0.6194443093993076
A10B B Sulfonylureas,GLIMEPIRIDUM,1129809.5,1053677.23,0.31386542247093063,0.3181597562392975
A10B B Sulfonylureas,GLIQUIDONUM,15429.920000000002,14988.990000000002,0.0044648641394315364,0.004345139234527468
A10B D Combinations of oral blood glucose lowering drugs,DAPAGLIFLOZINUM+METFORMINUM,114267.51999999999,146039.47,0.1421497565579248,0.12841557932017697
A10B D Combinations of oral blood glucose lowering drugs,EMPAGLIFLOZINUM+METFORMINUM,210064.42999999996,304972.31,0.2968494724296656,0.2360736058069061
A10B D Combinations of oral blood glucose lowering drugs,GLIBENCLAMIDUM+METFORMINUM,231791.33000000002,199710.02999999997,0.19439081877437553,0.26049062693707115
A10B D Combinations of oral blood glucose lowering drugs,GLICLAZIDUM+METFORMINUM,0.0,0.0,0.0,0.0
A10B D Combinations of oral blood glucose lowering drugs,GLIMEPIRIDUM+METFORMINUM,158510.92,170416.30000000002,0.16587731767653144,0.17813698608645945
A10B D Combinations of oral blood glucose lowering drugs,GLIMEPIRIDUM+METFORMINUM+PIOGLITAZONUM,0.0,0.0,0.0,0.0
A10B D Combinations of oral blood glucose lowering drugs,GLIPIZIDUM+METFORMINUM,0.0,0.0,0.0,0.0
A10B D Combinations of oral blood glucose lowering drugs,METFORMINUM+SAXAGLIPTINUM,11070.1,8868.67,0.008632455879856116,0.012440746982452153
A10B D Combinations of oral blood glucose lowering drugs,METFORMINUM+SITAGLIPTINUM,94628.27999999998,73131.26000000001,0.07118343284712211,0.10634470229398445
A10B D Combinations of oral blood glucose lowering drugs,METFORMINUM+VILDAGLIPTINUM,69493.41,124225.45000000003,0.12091674583452447,0.0780977525729497
A10B F Alpha glucosidase inhibitors,VOGLIBOSUM,27492.09,24143.28,1.0,1.0
A10B G Thiazolidinediones,PIOGLITAZONUM,37137.9,42813.229999999996,1.0,1.0
A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,SAXAGLIPTINUM,9913.37,9006.680000000002,0.07985366763185435,0.12060366004395244
A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,SITAGLIPTINUM,4722.87,5293.25,0.04693021470645265,0.05745729332323737
A10B H Dipeptidyl peptidase 4 (DPP-4) inhibitors,VILDAGLIPTINUM,67561.68000000001,98489.88,0.873216117661693,0.8219390466328101
A10B J Glucagon-like peptide-1 (GLP-1) analogues,LIRAGLUTIDUM,45904.28,66633.81,1.0,1.0
A10B K Sodium-glucose cotransporter 2 inhibitors,DAPAGLIFLOZINUM,204592.09999999998,359088.24000000005,0.5407153632008123,0.6383836599923459
A10B K Sodium-glucose cotransporter 2 inhibitors,EMPAGLIFLOZINUM,115892.45,305010.22,0.45928463679918785,0.361616340007654
"A10B X Other blood glucose lowering drugs, excl. insulins",REPAGLINIDUM,9114.96,8686.6,1.0,1.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_17174,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_17353,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_17354,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_18564,119.35,201.32,0.001105365453354396,0.0003889399237886314
A11A A Multivitamins with minerals,UNKNOWN_SKU_18565,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_189222,994.5499999999998,32.88,0.00018053057871196375,0.0032410574043065213
A11A A Multivitamins with minerals,UNKNOWN_SKU_200614,36878.05,30124.719999999998,0.1654024676136213,0.12017885175092868
A11A A Multivitamins with minerals,UNKNOWN_SKU_20639,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_20640,9.15,0.0,0.0,2.981818435413471e-05
A11A A Multivitamins with minerals,UNKNOWN_SKU_22902,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_31448,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_31449,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_316983,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_36547,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_39426,26.799999999999997,1.3900000000000001,7.631919233869514e-06,8.733632138697377e-05
A11A A Multivitamins with minerals,UNKNOWN_SKU_43898,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_44915,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_44974,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_4784,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_48678,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_5260,17831.73,9804.76,0.05383391109890248,0.05811036202110978
A11A A Multivitamins with minerals,UNKNOWN_SKU_5436,8477.16,8657.59,0.047535271683421844,0.027625521276447712
A11A A Multivitamins with minerals,UNKNOWN_SKU_62432,25466.81,7641.24,0.041954911170225234,0.08299169786794769
A11A A Multivitamins with minerals,UNKNOWN_SKU_64210,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_64211,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_66925,77624.59,48506.97,0.2663318541868572,0.2529644082004504
A11A A Multivitamins with minerals,UNKNOWN_SKU_66926,39773.740000000005,30200.98,0.16582117995950252,0.1296153783358931
A11A A Multivitamins with minerals,UNKNOWN_SKU_75626,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_75677,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_79522,70327.45000000001,20623.9,0.11323736624992911,0.22918435729575862
A11A A Multivitamins with minerals,UNKNOWN_SKU_84182,0.0,0.0,0.0,0.0
A11A A Multivitamins with minerals,UNKNOWN_SKU_88911,12397.3,9382.890000000001,0.0515175961584762,0.04040054392278843
A11A A Multivitamins with minerals,UNKNOWN_SKU_91265,16933.05,16951.17,0.09307191392776393,0.05518172749483942
A11A A Multivitamins with minerals,UNKNOWN_SKU_97863,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",METHIONINUM+NICOTINAMIDUM+THIAMINUM+TOCOPHEROLI ACETAS*+ZINCI SULFAS*,11606.59,16271.029999999999,0.05548837540969535,0.0350468709198107
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_161824,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_169533,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_16998,46476.76,50559.28,0.1724200809096844,0.1403396698333465
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_19829,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_44049,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_465730,89315.37999999999,43543.52,0.1484945442556235,0.2696937338196526
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_50274,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_51208,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_51209,2.86,11.15,3.802435284171335e-05,8.635960332075019e-06
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_55278,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_55279,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_61925,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_61926,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_75047,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_83308,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_83309,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_95263,12392.53,6684.85,0.022797048887347758,0.03742006905386352
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_95264,10091.989999999998,11185.460000000001,0.03814528051451758,0.030473435423670547
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_9668,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_98836,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_98839,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",UNKNOWN_SKU_99692,107627.44,116268.59999999999,0.3965056745122899,0.3249882176513232
"A11A B Multivitamins, other combinations",VITAMIN C+GINKGO BILOBA+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM+ZINCI OXYDUM*,0.0,0.0,0.0,0.0
"A11A B Multivitamins, other combinations",VITAMIN C+METHIONINUM+VITAMIN PP+VITAMIN B6+RETINOLUM+VITAMIN B2+RUTOSIDUM+THIAMINUM+TOCOPHEROL*+VITAMIN B9+VITAMIN B12,53659.81,48709.23999999999,0.16611097115799975,0.16202936733800086
"A11B A Multivitamins, plain",UNKNOWN_SKU_12320,22296.079999999998,26205.25,0.03674044000929431,0.033247403756298956
"A11B A Multivitamins, plain",VITAMIN C+ACIDUM FOLICUM+CALCII PANTOTHENAS+CYANOCOBALAMINUM+NICOTINAMIDUM+PYRIDOXINUM+RIBOFLAVINUM+THIAMINUM,27482.780000000002,31189.309999999998,0.04372822136733223,0.040981691983771946
"A11B A Multivitamins, plain",VITAMIN C+NICOTINAMIDUM+PYRIDOXINUM+RETINOLUM+RIBOFLAVINUM+THIAMINUM,28109.619999999995,18102.52,0.025380202443290957,0.04191642143265257
